,clust,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Referred a Friend_No,Referred a Friend_Yes,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Streaming Music_No,Streaming Music_Yes,Unlimited Data_No,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check
3789,0,0.5454545454545454,0.676056338028169,0.16363272654530905,0.6235294117647059,0.7676616915422886,0.5302504038772213,0.0,0.0,0.11244080881527863,0.4509501076370976,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3790,0,0.0,1.0,0.04500900180036007,0.18823529411764706,0.8263681592039801,0.8357315947380568,0.0,0.0,0.045445364572813576,0.668457645620519,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3791,2,0.09090909090909091,0.6338028169014085,0.8949789957991598,0.9647058823529412,0.34676616915422886,0.28167551350103853,0.0,0.0,0.5773356673174892,0.40607283199017435,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3792,0,0.0,0.323943661971831,0.2626525305061012,0.16470588235294117,0.6626865671641791,0.23424878836833604,0.0,0.5333333333333333,0.08839964990237663,0.2187790893912831,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3793,1,0.8181818181818182,0.056338028169014086,0.0,0.2235294117647059,0.15920398009950248,0.016703207939072238,0.0,0.0,0.0,0.012841043656523077,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3794,0,0.5454545454545454,0.4507042253521127,0.22024404880976195,0.8588235294117647,0.7,0.3311677821370874,0.0,0.0,0.10192385376691578,0.29175873486053455,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3795,1,0.0,0.5774647887323944,0.5889177835567113,0.4823529411764706,0.41691542288557215,0.27726748211400876,0.0,0.0,0.3468659530061267,0.32842872414762364,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3796,2,0.0,0.30985915492957744,0.8389677935587116,0.35294117647058826,0.8129353233830846,0.2623990306946688,0.0,0.0,0.27060189860634215,0.2922409851814139,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3797,2,0.0,0.09859154929577464,0.8387677535507101,0.6941176470588235,0.5218905472636817,0.06168936072005539,0.0,0.0,0.09409995735990485,0.07834129369970208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3798,1,0.0,0.9154929577464789,0.23124624924984996,0.35294117647058826,0.363681592039801,0.39774982690976224,0.0,0.0,0.2140308355214435,0.3799572612426299,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3799,2,0.0,0.7323943661971831,0.16663332666533306,0.8588235294117647,0.8164179104477611,0.5979690745441957,0.0,0.0,0.1238498395385893,0.5076208419738397,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3800,2,0.0,0.8309859154929577,0.0,0.047058823529411764,0.3517412935323383,0.37136510500807757,0.0,0.0,0.0,0.2904059053087045,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3801,1,0.0,0.2676056338028169,0.21804360872174436,0.0,0.01094527363184081,0.04788252942534041,0.0,0.0,0.06115487331403308,0.05692992130695255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3802,0,0.9090909090909091,0.30985915492957744,0.1968393678735747,0.8352941176470589,0.6701492537313433,0.21343180244634205,0.0,0.0,0.0634888574698714,0.18724316953153305,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3803,0,0.7272727272727273,1.0,0.7015403080616123,0.6235294117647059,0.6223880597014925,0.6588679898453728,0.0,0.0,0.7083417491415875,0.7434448612457906,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3804,1,0.0,0.28169014084507044,0.3362672534506901,0.0,0.013432835820895536,0.042880221555504264,0.0,0.0,0.09902881572746247,0.06520764872489267,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
3805,2,0.0,0.7887323943661971,0.7229445889177836,0.5647058823529412,0.5124378109452736,0.4472190168474498,0.0,0.0,0.5778798895845958,0.5358053930306249,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
3806,1,0.8181818181818182,0.6197183098591549,0.4346869373874775,0.0,0.017412935323383085,0.10011539349180706,0.0,0.0,0.2743132700464553,0.16642964304219576,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3807,2,0.0,0.1267605633802817,0.5287057411482297,0.15294117647058825,0.7661691542288557,0.1157108239095315,0.0,0.0,0.07414327071971993,0.11419488918515272,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3808,1,0.0,0.18309859154929578,0.8133626725345068,0.0,0.016915422885572132,0.02880221555504269,0.0,0.0,0.1596871563544963,0.07371747039838707,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3809,0,0.2727272727272727,0.36619718309859156,0.23664732946589317,0.16470588235294117,0.6228855721393034,0.2521982460189245,0.0,0.0,0.08960311048273077,0.2259893638517712,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3810,2,0.0,0.9577464788732394,0.5707141428285657,0.2823529411764706,0.7467661691542288,0.7361239326102008,0.0,0.0,0.552236921833973,0.7536524930377367,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3811,1,0.6363636363636364,0.4788732394366197,0.0,0.2823529411764706,0.2796019900497513,0.18962035541195477,0.0,0.9333333333333333,0.0,0.16081242020348885,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3812,2,0.2727272727272727,0.6197183098591549,0.7965593118623725,0.15294117647058825,0.6019900497512438,0.4133221786291253,0.0,0.0,0.5026762270248435,0.4850670601130895,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3813,1,0.0,0.22535211267605634,0.4522904580916183,0.2235294117647059,0.6497512437810945,0.15120586198938382,0.0,0.0,0.10782614062254539,0.15281736010846114,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3814,1,0.0,0.29577464788732394,0.40928185637127423,0.0,0.013432835820895536,0.046584352642510964,0.0,0.0,0.12627078704638794,0.07687648092729331,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3815,0,0.45454545454545453,0.9295774647887324,0.04240848169633927,0.6823529411764706,0.49353233830845766,0.531831294714978,0.0,0.0,0.039846046814336046,0.4288171659440061,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3816,0,0.7272727272727273,0.9295774647887324,0.35587117423484693,0.25882352941176473,0.8696517412935324,0.7730325409646895,0.0,0.0,0.334368477748603,0.7124002226118054,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3817,1,0.0,0.056338028169014086,0.06741348269653931,0.0,0.018905472636815905,0.011441264712670205,0.0,0.0,0.004726878969456227,0.010244658501976074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3818,1,0.0,0.7464788732394366,0.0,0.11764705882352941,0.2681592039800995,0.28176205861989384,0.0,0.0,0.0,0.22028092887372197,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3819,0,0.7272727272727273,0.971830985915493,0.5595119023804761,0.023529411764705882,0.6069651741293532,0.659248788368336,0.0,0.0,0.549243699364887,0.6925250071400592,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3820,0,0.45454545454545453,0.7323943661971831,0.5369073814762952,0.1411764705882353,0.6711442786069652,0.5304984998846065,0.0,0.0,0.3990551852599924,0.5434130273060698,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3821,1,0.0,0.4225352112676056,0.6743348669733946,0.0,0.01840796019900499,0.06582621740133857,0.0,0.0,0.2931534594582464,0.14565946489630827,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3822,1,0.7272727272727273,0.16901408450704225,0.5631126225245049,0.6588235294117647,0.4333333333333333,0.08438726055850451,0.0,0.0,0.1026588343544514,0.098860412689776,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3823,1,0.5454545454545454,0.38028169014084506,0.8283656731346268,0.35294117647058826,0.31492537313432833,0.16056427417493654,0.0,0.0,0.3252653784869499,0.2301408708275808,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3824,1,0.7272727272727273,0.5211267605633803,0.1394278855771154,0.0,0.021393034825870634,0.0836256635125779,0.0,0.0,0.07430036580713212,0.08913503121870932,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3825,2,0.8181818181818182,0.7183098591549296,0.20804160832166432,1.0,0.5686567164179105,0.4438783752596353,0.0,0.0,0.15170897012949122,0.3959952452285778,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3826,0,0.18181818181818182,0.8591549295774648,0.03520704140828165,0.23529411764705882,0.8945273631840797,0.7854661897069005,0.0,0.0,0.030611099890033442,0.6243434814364106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3827,0,0.0,0.2112676056338028,0.4460892178435687,0.32941176470588235,0.6766169154228856,0.15246942072467112,0.0,0.0,0.10009201283691287,0.15131642371651086,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3828,2,0.0,0.15492957746478872,0.9801960392078415,0.27058823529411763,0.7706467661691543,0.13445649665358875,0.0,0.0,0.16494984178280483,0.1580986332854319,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3829,0,0.09090909090909091,1.0,0.6367273454690937,0.16470588235294117,0.981094527363184,0.9761020078467576,0.0,0.0,0.6429004241567361,0.9706506879856226,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3830,1,0.09090909090909091,0.323943661971831,0.6573314662932586,0.0,0.018905472636815905,0.050548119086083546,0.0,0.0,0.22123476738705986,0.110550015973413,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3831,1,0.0,0.19718309859154928,0.7899579915983197,0.0,0.013432835820895536,0.03609508423724902,0.0,0.0,0.16617013397966743,0.08151204440495931,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3832,1,0.0,0.014084507042253521,0.2976595319063813,0.1411764705882353,0.4248756218905473,0.01336256635125779,0.0,0.0,0.00834848178819094,0.012914193986094662,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3833,1,0.2727272727272727,0.056338028169014086,0.0,0.6235294117647059,0.06766169154228857,0.012312485575813525,0.0,0.0,0.0,0.009404784347635652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3834,0,0.7272727272727273,0.5633802816901409,0.04860972194438888,0.8117647058823529,0.41840796019900495,0.28761827832910225,0.0,0.0,0.02794889921228035,0.2338616036403577,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3835,2,0.0,0.5915492957746479,0.11202240448089616,0.35294117647058826,0.45472636815920403,0.3136683591045465,0.0,0.0,0.06755088758724388,0.26699779984579725,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3836,0,0.18181818181818182,0.9859154929577465,0.5717143428685737,0.35294117647058826,0.7194029850746269,0.7368105238864527,0.0,0.0,0.569239659776925,0.7596634633294461,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3837,1,0.0,0.08450704225352113,0.1886377275455091,0.0,0.01194029850746268,0.016910916224324946,0.0,0.0,0.018517583428712497,0.018964900259299856,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3838,1,0.0,0.08450704225352113,0.6117223444688937,0.0,0.012437810945273632,0.012670205400415416,0.0,0.0,0.06004959716331157,0.029016297396728778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3839,0,0.0,0.9577464788732394,0.478495699139828,0.49411764705882355,0.917910447761194,0.8581410108469882,0.0,0.0,0.4630041069144281,0.8204188759458461,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3840,1,0.0,0.0,0.0,0.5647058823529412,0.06417910447761194,0.0006808216016616661,0.0,0.4666666666666667,0.0,0.006623265642938339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3841,2,0.0,0.028169014084507043,0.8885777155431086,0.07058823529411765,0.5885572139303483,0.021618970690053082,0.0,0.0,0.03738302026526628,0.0287227929879539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3842,0,0.5454545454545454,0.9577464788732394,0.6899379875975196,0.3411764705882353,0.6681592039800995,0.6751211631663974,0.0,0.0,0.6676008213828857,0.7430493076118109,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
