,clust,ID#,cc1_miles,cc2_miles,cc3_miles,Days_since_enroll,Award?,Balance,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12
1632,2,0.4097014925373134,1.0,0.0,0.0,0.58174584036653,1.0,0.46107950176841456,1.0,0.3684210526315789,0.0,0.0
1633,2,0.4099502487562189,1.0,0.0,0.0,0.58174584036653,1.0,1.0,1.0,0.47368421052631576,0.0,0.0
1634,2,0.4101990049751244,0.5,0.0,0.0,0.5730648661683144,0.0,0.17193787482700293,0.41158326283594715,0.42105263157894735,0.0,0.0
1635,2,0.41044776119402987,0.5,0.0,0.0,0.5809018567639257,0.0,0.5668620636629248,0.3060757901130127,0.631578947368421,0.0,0.0
1636,0,0.41069651741293534,0.0,0.0,0.0,0.5942850253195081,0.0,0.15367676457019838,0.014142860241643348,0.13157894736842105,1.0,1.0
1637,1,0.4109452736318408,0.5,0.0,0.0,0.5928381962864722,1.0,0.48521113332308163,0.3035075161059413,0.39473684210526316,0.0,0.0
1638,1,0.41119402985074627,0.0,0.0,0.0,0.5909090909090909,0.0,1.0,0.0,0.0,0.0,0.0
1639,0,0.41144278606965173,0.75,0.0,0.0,0.5924764890282131,1.0,0.6697413501460864,1.0,1.0,1.0,1.0
1640,1,0.4116915422885572,0.0,0.0,0.0,0.5911502290812636,0.0,0.1180206058742119,0.047495715928070975,0.3684210526315789,0.0,0.0
1641,2,0.41194029850746267,0.75,0.0,0.0,0.5899445382204003,0.0,0.8362761802245118,0.8353831804082341,0.5526315789473685,0.0,0.0
1642,0,0.41218905472636813,1.0,0.0,0.0,0.5909090909090909,1.0,0.3506763032446563,1.0,0.4473684210526316,1.0,0.8
1643,2,0.41243781094527365,0.5,0.0,0.0,0.5899445382204003,0.0,0.3523789020452099,0.3629942951345958,0.3684210526315789,0.0,0.0
1644,0,0.4126865671641791,0.25,0.0,0.0,0.5899445382204003,0.0,0.7437896355528217,0.23661091950283075,0.5526315789473685,1.0,0.4
1645,0,0.4129353233830846,0.75,0.0,0.0,0.5884977091873643,1.0,0.8078880516684607,0.6128110019305438,0.6052631578947368,1.0,1.0
1646,1,0.41318407960199005,0.0,0.0,0.0,0.589100554617796,0.0,0.09153190834999231,0.0017353202750482635,0.02631578947368421,0.0,0.0
1647,2,0.4134328358208955,0.5,0.0,0.0,0.589100554617796,0.0,0.24274827002921728,0.4090496952343767,0.3157894736842105,0.12861736334405144,0.4
1648,1,0.413681592039801,0.0,0.0,0.0,0.5882565710151917,0.0,0.2131988313086268,0.0722587362530097,0.3157894736842105,0.0,0.0
1649,1,0.41393034825870645,0.0,0.0,0.0,0.5883771401012781,0.0,0.05960079963093957,0.0,0.0,0.0,0.0
1650,2,0.4141791044776119,0.75,0.0,0.0,0.5991077887629612,1.0,0.48392680301399355,0.5546257131081755,0.42105263157894735,0.0,0.0
1651,2,0.41442786069651744,0.75,0.0,0.0,0.5912707981673498,1.0,0.4084564047362756,0.7837921086310492,0.34210526315789475,0.0,0.0
1652,0,0.4146766169154229,0.0,0.0,0.0,0.5848806366047745,0.0,0.5461110256804552,0.223856315481226,0.21052631578947367,1.0,1.0
1653,2,0.41492537313432837,0.5,0.0,0.0,0.5859657583795514,0.0,0.3839803167768722,0.41727511333810546,0.6052631578947368,0.0,0.0
1654,1,0.41517412935323383,0.5,0.0,0.0,0.5859657583795514,0.0,0.8673510687375058,0.22000390447061885,0.21052631578947367,0.19292604501607716,0.4
1655,1,0.4154228855721393,0.5,0.0,0.0,0.5843983602604292,1.0,1.0,0.23081494978416955,0.3157894736842105,0.0,0.0
1656,0,0.41567164179104477,0.75,0.0,0.0,0.5834338075717386,0.0,1.0,0.6574954990130366,0.39473684210526316,1.0,0.8
1657,2,0.41592039800995023,1.0,0.0,0.0,0.583554376657825,1.0,0.20357373519913885,0.8908266631960261,0.23684210526315788,0.0,0.0
1658,1,0.4161691542288557,0.0,0.0,0.0,0.58174584036653,1.0,0.4571674611717669,0.030645756057352334,0.2631578947368421,0.0,0.0
1659,1,0.4164179104477612,0.0,0.0,0.0,0.5774053532674223,1.0,0.03656158695986468,0.18220862888006767,0.13157894736842105,0.0,0.0
1660,0,0.4166666666666667,0.0,0.0,0.0,0.5729442970822282,1.0,0.33653390742734124,0.0598685494891651,0.07894736842105263,1.0,0.8
1661,0,0.41691542288557215,0.0,0.0,0.0,0.5764408005787316,1.0,0.09037551899123482,0.0190885230255309,0.07894736842105263,1.0,1.0
1662,2,0.4171641791044776,0.75,0.0,0.0,0.575476247890041,1.0,0.9727104413347686,0.8491269169866164,0.39473684210526316,0.0,0.0
1663,0,0.4174129353233831,0.75,0.0,0.0,0.575476247890041,1.0,0.05801137936337075,0.4990086982928787,0.5263157894736842,1.0,0.8
1664,1,0.41766169154228855,0.0,0.0,0.0,0.5725825898239691,0.0,1.0,0.047721307563827246,0.39473684210526316,0.0,0.0
1665,1,0.417910447761194,0.0,0.0,0.0,0.5730648661683144,0.0,0.06549592495771182,0.0,0.0,0.0,0.0
1666,0,0.4181592039800995,0.75,0.0,0.0,0.5737882806848325,1.0,1.0,0.9700960933602308,0.4473684210526316,0.6430868167202572,0.4
1667,1,0.418407960199005,0.0,0.0,0.0,0.5729442970822282,1.0,0.12640565892664923,0.05384698813474762,0.2631578947368421,0.0,0.0
1668,0,0.41865671641791047,0.0,0.0,0.0,0.5589582830962141,0.0,1.0,0.06651482614259994,0.5526315789473685,1.0,1.0
1669,0,0.41890547263681593,0.0,0.0,0.0,0.5713768989631058,1.0,1.0,0.2766447582481942,0.21052631578947367,1.0,1.0
1670,1,0.4191542288557214,0.0,0.0,0.0,0.5700506390161563,0.0,0.017616484699369522,0.0022559163575627426,0.07894736842105263,0.0,0.0
1671,2,0.41940298507462687,1.0,0.0,0.0,0.5705329153605015,1.0,0.41484853144702444,1.0,0.39473684210526316,0.0,0.0
1672,1,0.41965174129353233,0.0,0.0,0.0,0.5704123462744153,0.0,0.023521451637705675,0.0,0.0,0.0,0.0
1673,0,0.4199004975124378,0.75,0.0,0.0,0.576561369664818,1.0,0.43397570352145165,0.8303160452050932,0.5789473684210527,0.6430868167202572,0.4
1674,2,0.42014925373134326,0.75,0.0,0.0,0.5696889317578973,1.0,0.519956942949408,0.5418711090865708,0.34210526315789475,0.0,0.0
1675,0,0.42039800995024873,0.0,0.0,0.0,0.569206655413552,1.0,0.12181946793787482,0.13396672523372594,0.6842105263157895,0.6430868167202572,0.8
1676,0,0.42064676616915425,0.0,0.0,0.0,0.567398119122257,1.0,0.2524570198369983,0.2014880371358539,1.0,1.0,1.0
1677,0,0.4208955223880597,0.0,0.0,0.0,0.5665541355196527,0.0,0.06103767491926803,0.03383874536344114,0.18421052631578946,1.0,1.0
1678,1,0.4211442786069652,0.0,0.0,0.0,0.5672775500361708,0.0,0.39852621866830695,0.07657968373787988,0.13157894736842105,0.0,0.0
1679,1,0.42139303482587065,0.0,0.0,0.0,0.5671569809500844,1.0,0.02764016607719514,0.0763540921021236,0.10526315789473684,0.5144694533762058,0.4
1680,0,0.4216417910447761,1.0,0.0,0.0,0.5666747046057391,1.0,0.3347279717053668,1.0,0.868421052631579,0.6430868167202572,0.4
1681,0,0.4218905472636816,0.75,0.0,0.0,0.5663129973474801,0.0,0.5319391050284484,0.7828550356825231,0.4473684210526316,1.0,0.8
1682,0,0.42213930348258705,0.0,0.0,0.0,0.5653484446587895,0.0,0.08596647701061048,0.0711481312769788,0.23684210526315788,1.0,1.0
1683,2,0.4223880597014925,1.0,0.0,0.0,0.5654690137448758,1.0,0.6807049054282639,1.0,0.4473684210526316,0.0,0.0
1684,1,0.42263681592039803,0.0,0.0,0.0,0.5645044610561852,0.0,0.020111333230816545,0.008676601375241318,0.10526315789473684,0.0,0.0
1685,1,0.4228855721393035,0.0,0.0,0.0,0.5645044610561852,0.0,0.1981313240043057,0.3320882410359862,0.34210526315789475,0.0,0.0
1686,1,0.42313432835820897,0.0,0.0,0.0,0.5639016156257536,1.0,0.06539750884207289,0.05509641873278237,0.13157894736842105,0.0,0.0
1687,2,0.42338308457711443,0.75,0.0,0.0,0.5632987701953219,1.0,0.6434494848531447,0.9097069477885512,0.39473684210526316,0.0,0.0
1688,2,0.4236318407960199,0.75,0.0,0.0,0.5629370629370629,1.0,0.07071689989235737,0.49843604260211277,0.34210526315789475,0.0,0.0
1689,1,0.42388059701492536,0.5,0.0,0.0,0.5631782011092356,1.0,0.1246046440104567,0.4133706427192469,0.42105263157894735,0.0,0.0
1690,2,0.42412935323383083,0.5,0.0,0.0,0.5616108029901133,0.0,0.27239612486544673,0.414238302856771,0.39473684210526316,0.0,0.0
1691,0,0.4243781094527363,1.0,0.0,0.0,0.5619725102483724,1.0,0.6618532984776258,1.0,0.8421052631578947,1.0,0.8
1692,2,0.4246268656716418,0.75,0.0,0.0,0.5624547865927176,0.0,0.31154113486083346,0.50876119823865,0.2894736842105263,0.0,0.0
1693,0,0.4248756218905473,0.0,0.0,0.0,0.5620930793344586,1.0,0.4443832077502691,0.0546625886640203,0.07894736842105263,0.8360128617363344,0.8
1694,1,0.42512437810945275,0.0,0.0,0.0,0.5613696648179407,1.0,0.010815931108719052,0.27886596820025594,0.3157894736842105,0.0,0.0
1695,1,0.4253731343283582,0.0,0.0,0.0,0.5620930793344586,0.0,0.21528033215439027,0.16584455868636255,0.13157894736842105,0.0,0.0
1696,1,0.4256218905472637,0.0,0.0,0.0,0.561490233904027,0.0,0.038037828694448717,0.006507451031430988,0.07894736842105263,0.0,0.0
1697,1,0.42587064676616915,0.0,0.0,0.0,0.5611285266457681,0.0,0.0795743502998616,0.049890457907637575,0.42105263157894735,0.0,0.0
1698,1,0.4261194029850746,0.0,0.0,0.0,0.5611285266457681,1.0,0.9453261571582346,0.17700266805492287,0.07894736842105263,0.2572347266881029,0.8
1699,1,0.4263681592039801,0.5,0.0,0.0,0.5602845430431638,1.0,0.17663232354298017,0.27279234723758705,0.2894736842105263,0.0,0.0
1700,1,0.42661691542288555,0.25,0.0,0.0,0.5598022666988184,1.0,0.22920129171151776,0.1444133532895165,0.3157894736842105,0.0,0.0
1701,1,0.42686567164179107,0.0,0.0,0.0,0.5661924282613938,0.0,0.26724404121174844,0.11751588902626842,0.18421052631578946,0.3215434083601286,0.4
1702,2,0.42711442786069653,0.75,0.0,0.0,0.5573908849770919,1.0,0.2244527141319391,0.5052732044858029,0.42105263157894735,0.45016077170418006,0.4
1703,1,0.427363184079602,0.5,0.0,0.0,0.5581142994936098,1.0,1.0,0.47573805340448144,0.42105263157894735,0.0,0.0
1704,1,0.42761194029850746,0.25,0.0,0.0,0.5581142994936098,0.0,0.45836321697677995,0.13493850458775297,0.47368421052631576,0.0,0.0
1705,1,0.42786069651741293,0.0,0.0,0.0,0.5577525922353509,0.0,0.13731508534522527,0.06583805123533112,0.2894736842105263,0.0,0.0
1706,1,0.4281094527363184,0.5,0.0,0.0,0.5578731613214372,1.0,0.6888291557742581,0.3000195223530943,0.631578947368421,0.12861736334405144,0.8
1707,2,0.42835820895522386,1.0,0.0,0.0,0.5573908849770919,0.0,0.9285708134707058,1.0,1.0,0.6430868167202572,0.4
1708,1,0.42860696517412933,0.0,0.0,0.0,0.5573908849770919,0.0,0.0958523758265416,0.03904470618858593,0.10526315789473684,0.0,0.0
1709,1,0.42885572139303485,0.0,0.0,0.0,0.5570291777188329,0.0,0.3131354759341842,0.08980282423374764,0.8157894736842105,0.06430868167202572,0.4
1710,2,0.4291044776119403,1.0,0.0,0.0,0.5599228357849048,1.0,0.3799009687836383,1.0,0.42105263157894735,0.0,0.0
1711,1,0.4293532338308458,0.0,0.0,0.0,0.5560646250301423,0.0,0.09359372597262802,0.00572655690765927,0.07894736842105263,0.0,0.0
1712,2,0.42960199004975125,0.25,0.0,0.0,0.5554617795997107,0.0,0.30101553129324926,0.11930326890956812,0.2631578947368421,0.0,0.0
1713,1,0.4298507462686567,0.0,0.0,0.0,0.554858934169279,0.0,0.03612855605105336,0.0,0.0,0.0,0.0
1714,0,0.4300995024875622,0.25,0.0,0.0,0.5547383650831926,0.0,0.3054639397201292,0.19472028806316566,0.39473684210526316,1.0,0.8
1715,1,0.43034825870646765,0.0,0.0,0.0,0.5540149505666747,1.0,0.06419683223127787,0.0,0.0,0.0,0.0
1716,0,0.4305970149253731,0.5,0.0,0.0,0.5523269833614661,1.0,0.05672212824850069,0.292817943211644,0.7105263157894737,1.0,1.0
1717,2,0.43084577114427863,0.75,0.0,0.0,0.5528092597058114,1.0,0.3829075811164078,0.7620485455846945,0.4473684210526316,0.0,0.0
1718,2,0.4310945273631841,1.0,0.0,0.0,0.554135519652761,1.0,0.3705514377979394,1.0,0.39473684210526316,0.0,0.0
1719,1,0.43134328358208956,0.0,0.0,0.0,0.5528092597058114,0.0,0.03712747962478856,0.010689572894297304,0.15789473684210525,0.0,0.0
1720,1,0.43159203980099503,0.0,0.0,0.0,0.5528092597058114,0.0,0.13272397355066892,0.0,0.0,0.0,0.0
1721,2,0.4318407960199005,0.75,0.0,0.0,0.569568362671811,1.0,0.9093895125326772,0.9154682111017115,0.5789473684210527,0.0,0.0
1722,0,0.43208955223880596,1.0,0.0,0.0,0.5519652761032071,1.0,0.46241304013532214,1.0,0.5789473684210527,0.5787781350482315,1.0
1723,2,0.43233830845771143,0.75,0.0,0.0,0.5513624306727755,0.0,0.32638720590496695,0.7031864818550574,0.3684210526315789,0.0,0.0
1724,2,0.4325870646766169,0.75,0.0,0.0,0.5551000723414516,0.0,0.25462709518683685,0.7180234702067201,0.3684210526315789,0.0,0.0
1725,2,0.43283582089552236,1.0,0.0,0.0,0.5505184470701712,1.0,0.31660956481623864,1.0,0.34210526315789475,0.0,0.0
1726,1,0.4330845771144279,0.0,0.0,0.0,0.5495538943814806,0.0,0.24460341380901124,0.0,0.0,0.0,0.0
1727,2,0.43333333333333335,0.75,0.0,0.0,0.5488304798649626,1.0,0.23091373212363525,0.48396347150821023,0.39473684210526316,0.0,0.0
1728,0,0.4335820895522388,0.5,0.0,0.0,0.5481070653484447,1.0,0.9812972474242657,0.44406845838485065,1.0,1.0,1.0
1729,1,0.4338308457711443,0.0,0.0,0.0,0.5488304798649626,0.0,0.04490727356604644,0.02085854970608013,0.34210526315789475,0.45016077170418006,0.4
1730,2,0.43407960199004975,0.75,0.0,0.0,0.5535326742223294,0.0,0.4680129171151776,0.4537688987223705,0.21052631578947367,0.0,0.0
1731,2,0.4343283582089552,0.5,0.0,0.0,0.5464190981432361,0.0,0.32332646470859605,0.3810416259950977,0.4473684210526316,0.0,0.0
1732,1,0.4345771144278607,0.0,0.0,0.0,0.5477453580901857,1.0,0.04852898662155928,0.5428081820350968,0.39473684210526316,0.0,0.0
1733,0,0.43482587064676614,1.0,0.0,0.0,0.5477453580901857,1.0,1.0,1.0,0.47368421052631576,1.0,0.8
1734,1,0.43507462686567167,0.0,0.0,0.0,0.5447311309380275,0.0,0.12568230047670306,0.01145311381531854,0.07894736842105263,0.0,0.0
1735,1,0.43532338308457713,0.0,0.0,0.0,0.5462985290571497,0.0,0.02745809626326311,0.0010411921650289582,0.05263157894736842,0.0,0.0
1736,2,0.4355721393034826,0.75,0.0,0.0,0.5467808054014951,1.0,0.18459910810395203,0.6225287954708141,0.8157894736842105,0.6430868167202572,0.4
1737,1,0.43582089552238806,0.0,0.0,0.0,0.5461779599710634,0.0,0.33010241427033676,0.07982473265222012,0.10526315789473684,0.6430868167202572,0.4
1738,2,0.43606965174129353,0.75,0.0,0.0,0.5450928381962865,0.0,0.45589297247424265,0.4716079911498666,0.42105263157894735,0.0,0.0
1739,1,0.436318407960199,0.0,0.0,0.0,0.5442488545936822,0.0,0.10387821005689682,0.05903559575714193,0.3157894736842105,0.0,0.0
1740,2,0.43656716417910446,1.0,0.0,0.0,0.5452134072823728,1.0,0.5047270490542827,1.0,0.5263157894736842,0.0,0.0
1741,1,0.4368159203980099,0.0,0.0,0.0,0.5437665782493368,0.0,0.0781227125941873,0.0,0.0,0.0,0.0
1742,1,0.43706467661691545,0.0,0.0,0.0,0.5434048709910779,0.0,0.04407565738889743,0.0,0.0,0.0,0.0
1743,1,0.4373134328358209,0.0,0.0,0.0,0.5434048709910779,0.0,0.026449331077964017,0.03470640550096527,0.23684210526315788,0.0,0.0
1744,2,0.4375621890547264,0.75,0.0,0.0,0.5437665782493368,1.0,0.5369288020913424,0.5545389470944231,0.7105263157894737,0.0,0.0
1745,1,0.43781094527363185,0.0,0.0,0.0,0.5435254400771642,0.0,0.11530432108257727,0.020164421596060824,0.2631578947368421,0.0,0.0
1746,2,0.4380597014925373,0.75,0.0,0.0,0.5429225946467325,0.0,0.5480990312163617,0.46279256415262143,0.3684210526315789,0.0,0.0
1747,1,0.4383084577114428,0.0,0.0,0.0,0.54858934169279,0.0,0.34386590804244194,0.08043209474848702,0.13157894736842105,0.0,0.0
1748,1,0.43855721393034824,0.0,0.0,0.0,0.5413551965276103,0.0,0.05555097647239735,0.026029804125723952,0.13157894736842105,0.0,0.0
1749,0,0.4388059701492537,0.0,0.0,0.0,0.540511212925006,0.0,0.5889023527602645,0.00954426151276545,0.10526315789473684,0.707395498392283,1.0
1750,0,0.43905472636815923,0.0,0.0,0.0,0.541234627441524,1.0,0.10750484391819161,0.016121125355198367,0.10526315789473684,1.0,1.0
1751,2,0.4393034825870647,0.75,0.0,0.0,0.5411140583554377,1.0,0.20080824234968475,0.6700418646016355,0.7105263157894737,0.5144694533762058,0.8
1752,0,0.43955223880597016,0.0,0.0,0.0,0.5411140583554377,0.0,0.23378256189451022,0.3680614303377367,0.2631578947368421,1.0,0.8
1753,0,0.43980099502487563,0.5,0.0,0.0,0.540872920183265,0.0,0.09963647547285868,0.32115572330318215,0.9736842105263158,1.0,1.0
1754,1,0.4400497512437811,0.0,0.0,0.0,0.5403906438389197,0.0,0.016932492695678918,0.02851131211904297,0.15789473684210525,0.0,0.0
1755,1,0.44029850746268656,0.0,0.0,0.0,0.5400289365806608,0.0,0.1732910964170383,0.17282054619205658,0.3684210526315789,0.0,0.0
1756,2,0.440547263681592,0.25,0.0,0.0,0.5393055220641427,0.0,0.3101879132707981,0.15628294397084663,0.3684210526315789,0.0,0.0
1757,1,0.4407960199004975,0.0,0.0,0.0,0.5391849529780565,0.0,0.10256927571889897,0.36171015813106006,0.2631578947368421,0.0,0.0
1758,1,0.44104477611940296,0.0,0.0,0.0,0.5376175548589341,0.0,0.208740581270183,0.017353202750482636,0.02631578947368421,0.0,0.0
1759,1,0.4412935323383085,0.0,0.0,0.0,0.5366530021702436,0.0,0.17839889281869906,0.12549836229149042,0.18421052631578946,0.0,0.0
1760,1,0.44154228855721395,0.5,0.0,0.0,0.5374969857728479,1.0,0.11028509918499155,0.20223422485412465,0.3157894736842105,0.0,0.0
1761,1,0.4417910447761194,0.0,0.0,0.0,0.5374969857728479,0.0,0.05664831616177149,0.06363419448601983,0.3684210526315789,0.0,0.0
1762,1,0.4420398009950249,0.0,0.0,0.0,0.529057149746805,0.0,0.008380132246655389,0.021344439383093643,0.10526315789473684,0.0,0.0
1763,2,0.44228855721393034,0.5,0.0,0.0,0.5362912949119846,1.0,0.25327879440258344,0.2690614086462333,0.8421052631578947,0.5299035369774919,0.4
1764,0,0.4425373134328358,0.0,0.0,0.0,0.5362912949119846,0.0,0.347005382131324,0.03470640550096527,0.07894736842105263,1.0,0.8
1765,0,0.4427860696517413,0.5,0.0,0.0,0.5354473113093803,1.0,1.0,0.5289256198347108,0.42105263157894735,0.6430868167202572,0.4
1766,2,0.44303482587064674,0.75,0.0,0.0,0.5341210513624307,1.0,0.12585944948485314,0.5799440359211296,0.47368421052631576,0.0,0.0
1767,1,0.44328358208955226,0.5,0.0,0.0,0.5343621895346033,1.0,0.08419990773489158,0.23560443374330275,0.2631578947368421,0.0,0.0
1768,2,0.44353233830845773,0.5,0.0,0.0,0.5366530021702436,0.0,0.4888131631554667,0.24632871304310103,0.3684210526315789,0.6430868167202572,0.4
1769,1,0.4437810945273632,0.0,0.0,0.0,0.5353267422232939,0.0,0.3327055205289866,0.0,0.0,0.0,0.0
1770,0,0.44402985074626866,0.0,0.0,0.0,0.5353267422232939,0.0,0.1915079194218053,0.11288258389188954,0.7631578947368421,0.794855305466238,0.8
1771,2,0.4442786069651741,0.5,0.0,0.0,0.5353267422232939,0.0,0.35829371059510995,0.29378972256567104,0.4473684210526316,0.06430868167202572,0.4
1772,1,0.4445273631840796,0.0,0.0,0.0,0.5335182059319991,1.0,0.6639987697985545,0.008676601375241318,0.02631578947368421,0.0,0.0
1773,2,0.44477611940298506,0.75,0.0,0.0,0.5326742223293948,0.0,0.5988030139935414,0.5488991562005162,0.39473684210526316,0.0,0.0
1774,2,0.4450248756218905,0.5,0.0,0.0,0.5326742223293948,0.0,0.7991880670459788,0.3505867551680007,0.4473684210526316,0.0,0.0
1775,1,0.44527363184079605,0.0,0.0,0.0,0.5325536532433084,1.0,0.29436752268183913,0.07288345155202706,0.10526315789473684,0.2572347266881029,0.8
1776,0,0.4455223880597015,0.0,0.0,0.0,0.5291777188328912,0.0,0.47265815777333536,0.0381770460510618,0.15789473684210525,1.0,1.0
1777,2,0.445771144278607,0.5,0.0,0.0,0.5299011333494092,0.0,0.8461128709826234,0.33314678640376566,0.7368421052631579,0.0,0.0
1778,1,0.44601990049751244,0.0,0.0,0.0,0.5307451169520135,0.0,0.0774387205904967,0.00381770460510618,0.07894736842105263,0.0,0.0
1779,2,0.4462686567164179,0.5,0.0,0.0,0.5295394260911502,0.0,0.3829075811164078,0.25658445586863626,0.2894736842105263,0.0,0.0
1780,1,0.4465174129353234,0.0,0.0,0.0,0.5286954424885459,0.0,0.26458188528371523,0.0832606667968157,0.42105263157894735,0.5787781350482315,0.4
1781,2,0.44676616915422884,0.75,0.0,0.0,0.5284543043163733,0.0,1.0,0.595596624802065,0.9210526315789473,0.0,0.0
1782,2,0.4470149253731343,0.5,0.0,0.0,0.5278514588859416,0.0,0.4299111179455636,0.31256588794169327,0.42105263157894735,0.0,0.0
1783,2,0.4472636815920398,0.75,0.0,0.0,0.5253195080781288,1.0,0.2778336152544979,0.6974252185418971,0.3684210526315789,0.0,0.0
1784,1,0.4475124378109453,0.25,0.0,0.0,0.5277308897998553,1.0,0.23056435491311703,0.15348907832801892,0.4473684210526316,0.0,0.0
1785,1,0.44776119402985076,0.0,0.0,0.0,0.5525681215336388,0.0,0.26093556819929264,0.0,0.0,0.0,0.0
1786,2,0.44800995024875623,1.0,0.0,0.0,0.5256812153363878,0.0,0.47539904659387977,1.0,0.5789473684210527,0.0,0.0
1787,2,0.4482587064676617,0.25,0.0,0.0,0.5282131661442007,0.0,0.30238351530063046,0.13755883820307585,0.2631578947368421,0.0,0.0
1788,1,0.44850746268656716,0.0,0.0,0.0,0.5235109717868338,0.0,0.09122189758572967,0.0381770460510618,0.07894736842105263,0.0,0.0
1789,1,0.4490049751243781,0.5,0.0,0.0,0.5292982879189776,1.0,0.13935229893895126,0.32014923754365415,0.34210526315789475,0.0,0.0
1790,2,0.44925373134328356,0.5,0.0,0.0,0.5330359295876538,0.0,0.5282977087498077,0.2714214442202989,0.39473684210526316,0.0,0.0
1791,1,0.4495024875621891,0.0,1.0,0.0,0.5231492645285749,0.0,0.15997539597109026,0.25280145766903106,0.34210526315789475,0.0,0.0
1792,1,0.44975124378109455,0.0,0.0,0.0,0.5233904027007475,0.0,0.04799261879132708,0.021431205396846054,0.07894736842105263,0.0,0.0
1793,1,0.45,0.0,0.0,0.0,0.5223052809259706,0.0,0.06413286175611256,0.028198954469534285,0.15789473684210525,0.0,0.0
1794,0,0.4502487562189055,0.0,0.0,0.0,0.520255606462503,1.0,0.0866504690143011,0.013934621808637557,0.13157894736842105,1.0,1.0
1795,1,0.45049751243781094,0.25,0.0,0.0,0.5219435736677116,0.0,0.5120196832231277,0.10439686774690354,0.3157894736842105,0.0,0.0
1796,1,0.4507462686567164,0.0,0.0,0.0,0.520255606462503,0.0,0.0682909426418576,0.0,0.0,0.0,0.0
1797,1,0.4509950248756219,0.0,0.0,0.0,0.5209790209790209,0.0,0.03569552514224204,0.0,0.0,0.0,0.0
1798,0,0.45124378109452734,0.0,0.0,0.0,0.5210995900651073,1.0,0.06180532062125173,0.02224680592611874,0.15789473684210525,1.0,1.0
1799,2,0.45149253731343286,0.5,0.0,0.0,0.5194116228598987,0.0,0.4671714593264647,0.2255742825535238,0.5526315789473685,0.0,0.0
1800,2,0.45174129353233833,0.5,0.0,0.0,0.520255606462503,1.0,0.4238929724742427,0.5145571679573111,0.2894736842105263,0.6430868167202572,0.4
1801,1,0.4519900497512438,0.75,0.0,0.0,0.5197733301181577,1.0,0.6815906504690143,0.5228519988720418,0.39473684210526316,0.06430868167202572,0.4
1802,1,0.45223880597014926,0.0,0.0,0.0,0.5191704846877261,1.0,0.32907888666769186,0.05563436801804733,0.4473684210526316,0.0,0.0
1803,2,0.4524875621890547,0.5,0.0,0.0,0.5194116228598987,0.0,0.4725252960172228,0.4454567146048893,0.5,0.0,0.0
1804,1,0.4527363184079602,0.0,0.0,0.0,0.5180853629129492,0.0,0.15535968014762416,0.0,0.0,0.0,0.0
1805,1,0.45298507462686566,0.0,0.0,0.0,0.5189293465155534,1.0,0.05823281562355836,0.0,0.0,0.0,0.0
1806,2,0.4532338308457711,0.75,0.0,0.0,0.5182059319990354,1.0,0.11589481777641089,0.6275785774712045,0.2894736842105263,0.0,0.0
1807,1,0.4534825870646766,0.0,0.0,0.0,0.5183265010851218,0.0,0.3250290635091496,0.14541983904904449,0.21052631578947367,0.0,0.0
1808,1,0.4537313432835821,0.0,0.0,0.0,0.5180853629129492,1.0,0.2737887129017377,0.047721307563827246,0.39473684210526316,0.0,0.0
1809,1,0.4539800995024876,0.0,0.0,0.0,0.5180853629129492,0.0,0.33572689527910193,0.05461052905576885,0.21052631578947367,0.2572347266881029,0.8
1810,2,0.45422885572139304,1.0,0.0,0.0,0.5160356884494816,1.0,0.18675934184222667,1.0,0.7368421052631579,0.0,0.0
1811,1,0.4544776119402985,0.0,0.0,0.0,0.5174825174825175,0.0,0.0876395509764724,0.023860653781913623,0.10526315789473684,0.0,0.0
1812,1,0.454726368159204,0.0,0.0,0.0,0.5168796720520858,0.0,0.10783945871136398,0.12147241925337846,0.868421052631579,0.0,0.0
1813,1,0.45497512437810944,0.0,0.0,0.0,0.5160356884494816,0.0,0.16023619867753344,0.07288345155202706,0.07894736842105263,0.2572347266881029,0.4
1814,1,0.4552238805970149,0.0,0.0,0.0,0.5160356884494816,0.0,0.24347654928494541,0.09544261512765449,0.631578947368421,0.12861736334405144,0.4
1815,0,0.4554726368159204,0.5,0.0,0.0,0.5150711357607909,1.0,0.11738090112255882,0.39041235548035835,0.47368421052631576,0.3215434083601286,1.0
1816,1,0.4557213930348259,0.0,0.0,0.0,0.5155534121051363,1.0,0.295489466400123,0.0,0.0,0.0,0.0
1817,2,0.45597014925373136,0.75,0.0,0.0,0.514709428502532,0.0,0.36961156389358757,0.616594000130149,0.3684210526315789,0.6430868167202572,0.4
1818,1,0.4562189054726368,0.0,0.0,0.0,0.5131420303834097,0.0,0.09736798400738121,0.03498405674497299,0.23684210526315788,0.6430868167202572,0.4
1819,0,0.4564676616915423,0.5,0.0,0.0,0.514347721244273,0.0,0.1508915884976165,0.36861673282575214,0.5789473684210527,0.9003215434083601,1.0
1820,1,0.45671641791044776,0.0,0.0,0.0,0.5142271521581866,0.0,0.45131662309703213,0.12109064879286784,0.3157894736842105,0.0,0.0
1821,0,0.4569651741293532,0.0,0.0,0.0,0.513986013986014,0.0,1.0,0.07808941237717186,0.13157894736842105,1.0,1.0
1822,1,0.4572139303482587,0.0,0.0,0.0,0.5135037376416687,1.0,0.08116869137321236,0.3258757944513134,0.2894736842105263,0.0,0.0
